country,year,gender,age,share_first_quintile_inc,share_second_quintile_inc,share_third_quintile_inc,share_fourth_quintile_inc,share_fifth_quintile_inc,share_bottom50_inc,share_top10_pct_inc,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc,gini_coefficient,Pareto_tail_index_5pct,Pareto_tail_index_1pct,nobs_log_inc,mean_log_inc,std_log_inc,kelley_log_inc,crows_log_inc
ARG,2011,Male,35-44,3.8251424,10.005569,14.764932,21.75341,49.659855,20.670425,33.606792,22.501938,8.6935453,5.7342439,2.262104,0.64680982,0.4498319,,,36199.0,12.756607,0.9284296,-0.16870061,3.8071921
ARG,2012,Male,35-44,3.8449447,10.165808,15.309502,22.100019,48.58847,21.119137,32.500763,21.451878,7.9720621,5.1509428,1.8369012,0.37813139,0.43989816,,,37458.0,12.800811,0.92612153,-0.20613594,3.7620854
ARG,2013,Male,35-44,3.8586617,10.201399,15.44971,22.166845,48.331902,21.236069,32.195984,21.175577,7.8381896,5.1256151,1.9900619,0.44173124,0.43733251,,,38661.0,12.802233,0.92629081,-0.20575061,3.7953589
ARG,2014,Male,35-44,3.8262849,10.208438,15.715362,22.341278,47.917038,21.322514,31.888054,20.946676,7.5690565,4.880084,1.8109328,0.38409305,0.43451691,,,39406.0,12.751132,0.9337799,-0.23532373,3.7961097
ARG,2015,Male,35-44,3.8514421,10.255679,15.680911,22.378832,47.841423,21.376644,31.642191,20.620689,7.1864252,4.5461235,1.4796751,0.27876583,0.43288401,,,40128.0,12.785062,0.9298259,-0.22229894,3.7903533
ARG,1996,Female,45-55,3.0934148,8.7834539,13.600324,20.436993,54.136929,18.131584,37.106178,24.787807,9.2574263,5.7696347,1.6737946,0.40812758,0.49446732,,,5953.0,12.171322,1.0172467,-0.14888525,3.7226174
ARG,1997,Female,45-55,2.915529,8.6752691,13.593171,20.204752,54.657658,17.821915,37.771828,25.451216,9.9781981,6.6307411,2.2325242,0.43496564,0.50089175,,,6454.0,12.151785,1.0272542,-0.16230451,3.8055992
ARG,1998,Female,45-55,3.1771276,8.8252544,13.420722,20.353556,54.26696,18.162766,37.51347,25.326427,9.720006,6.3067617,1.8361216,0.29838458,0.49544802,,,6848.0,12.193534,1.0082942,-0.13138358,3.8108196
ARG,1999,Female,45-55,3.075036,8.7046165,13.286661,20.320366,54.657108,17.86348,37.842247,25.745943,10.2054,6.8613133,2.312027,0.48553771,0.50065356,,,6859.0,12.228394,1.0210562,-0.13500276,3.8283286
ARG,2000,Female,45-55,3.2714155,8.7136307,13.184208,20.41287,54.461414,18.014864,37.639244,25.459114,9.8948784,6.5137191,1.8949391,0.30129066,0.49721971,,,6921.0,12.266191,1.0040674,-0.095000125,3.7811878
ARG,2001,Female,45-55,3.2736714,8.6849031,13.010829,20.09745,54.975727,17.893236,38.398621,26.271976,10.308553,6.9385724,2.556191,0.55352402,0.50183892,,,7009.0,12.28245,1.0090268,-0.096812978,3.8906097
ARG,2002,Female,45-55,3.5478337,8.4701319,12.441285,19.355158,56.228741,17.714134,40.443871,28.973057,13.625532,9.8671694,4.309072,1.0862091,0.51334161,,,6671.0,12.021373,0.98430336,-0.022182563,3.9308815
ARG,2003,Female,45-55,3.7549493,9.3279238,13.724618,20.234661,53.002201,19.420631,37.181938,25.604122,10.567958,7.1612411,2.4441998,0.50349164,0.47945628,,,6824.0,12.128716,0.95147997,-0.091567501,3.9823139
ARG,2004,Female,45-55,3.7452719,9.5623426,14.316657,20.378063,52.040016,19.94533,36.445885,25.169231,10.546973,7.3749008,3.0416169,0.61006802,0.47075653,,,7271.0,12.247982,0.93244374,-0.13820861,3.9114687
ARG,2005,Female,45-55,4.2263713,10.132818,14.872724,20.604815,50.204464,21.326574,34.765656,23.985996,9.9836988,6.6715822,2.4594438,0.50464523,0.44859567,,,7676.0,12.351379,0.87302548,-0.16178827,3.8668792
ARG,2006,Female,45-55,4.1456666,10.224195,15.446123,21.42218,48.801167,21.566305,33.114929,22.460367,9.4436474,6.5562534,2.6942878,0.56207705,0.43822816,,,8238.0,12.456704,0.87668294,-0.19271491,3.6372313
ARG,2007,Female,45-55,4.1616259,10.257455,15.431319,21.430597,48.756306,21.619267,33.149197,22.535257,9.5707588,6.6911988,2.7027719,0.58263373,0.43787691,,,8697.0,12.463305,0.87287652,-0.18285513,3.6015809
ARG,2008,Female,45-55,4.2187376,10.379204,15.680035,22.029177,47.728458,21.895058,31.606678,20.869366,8.0964136,5.3058405,1.9000939,0.38876924,0.42776066,,,9314.0,12.540565,0.87326902,-0.17976698,3.5869977
ARG,2009,Female,45-55,4.401875,10.526685,15.755887,21.883152,47.4324,22.312159,31.263128,20.524738,7.9044294,5.2349625,1.8804952,0.27876538,0.42207277,,,9550.0,12.574058,0.85655594,-0.16079928,3.6258121
ARG,2010,Female,45-55,4.421577,10.699633,16.097486,21.952875,46.862537,22.642269,30.971279,20.484194,7.9058666,5.2364092,1.839811,0.39068797,0.41691113,,,9842.0,12.555993,0.85546213,-0.20950525,3.6671309
ARG,2011,Female,45-55,4.4848795,10.851368,16.489475,22.210337,45.996609,23.025345,30.292439,19.970165,7.6900892,5.0963249,1.9114146,0.42715842,0.4091135,,,10389.0,12.634006,0.84509605,-0.23822205,3.6935728
ARG,2012,Female,45-55,4.4566631,10.995845,16.82593,22.501711,45.251648,23.230576,29.645401,19.364445,7.2286339,4.6202502,1.6002916,0.39357808,0.40292597,,,10771.0,12.668258,0.85328186,-0.2681421,3.7801003
ARG,2013,Female,45-55,4.3337631,10.795934,16.724876,22.514366,45.661827,22.811878,30.050825,19.754484,7.5690079,4.9523058,1.7974728,0.39080638,0.40880734,,,11076.0,12.652697,0.86967188,-0.2724877,3.7709427
ARG,2014,Female,45-55,4.3670735,10.823275,16.680511,22.444326,45.714493,22.843117,30.166517,19.982775,7.7950902,5.1838722,1.9109013,0.43606609,0.4089053,,,11467.0,12.622275,0.86128771,-0.26261663,3.7772613
ARG,2015,Female,45-55,4.3874278,10.731235,16.6534,22.260361,45.967579,22.807697,30.36574,20.119957,7.7401557,5.0530896,1.8202248,0.53472161,0.41074094,,,11960.0,12.662674,0.86882627,-0.26545578,3.8108838
ARG,1996,Male,45-55,2.3033545,6.8871427,11.509208,20.238386,59.077194,14.236323,42.553158,29.754181,11.735485,7.6761398,2.6388538,0.47972593,0.5564909,,,18116.0,12.361467,1.1434848,-0.12190008,3.4491067
ARG,1997,Male,45-55,2.3723471,6.895577,11.222672,19.832239,59.691628,14.197083,43.211555,30.351826,12.157509,8.0102453,2.7204292,0.47757882,0.56033111,,,18943.0,12.358778,1.1367801,-0.088667557,3.535111
ARG,1998,Male,45-55,2.3491526,6.736835,11.000897,19.582169,60.330948,13.907855,44.131634,31.325514,12.909604,8.5702744,3.0731621,0.49121717,0.56724232,,,19485.0,12.380989,1.1435225,-0.079560719,3.5102
ARG,1999,Male,45-55,2.2736855,6.5430274,10.699452,19.208389,61.289108,13.499002,45.212299,32.425797,13.626012,9.0204744,3.2629952,0.62372565,0.57676119,,,19213.0,12.392453,1.1577393,-0.06775526,3.5126562
ARG,2000,Male,45-55,2.2145846,6.5099311,10.696045,18.99642,61.597034,13.422132,45.62096,32.951862,13.805772,9.0619154,3.1125221,0.7700448,0.57977724,,,18631.0,12.399781,1.1600029,-0.086961702,3.5362842
ARG,2001,Male,45-55,2.202656,6.3516774,10.514379,18.791445,62.153996,13.150691,46.308083,33.511971,14.232959,9.5038471,3.5852125,0.75647968,0.58534813,,,18233.0,12.419863,1.1661495,-0.073017322,3.5447228
ARG,2002,Male,45-55,2.2105427,6.2456021,10.157089,17.945436,63.456367,12.897258,48.26577,36.094837,17.29147,12.299524,5.175549,1.1872064,0.59806669,,,16517.0,12.161618,1.1638832,-0.065179817,3.6812663
ARG,2003,Male,45-55,2.5380201,7.1963873,11.186097,18.65097,60.428528,14.733017,45.117619,33.378277,15.877411,11.193584,4.5144205,0.98286152,0.56529272,,,17195.0,12.31095,1.1073414,-0.090238035,3.8618126
ARG,2004,Male,45-55,2.8899446,8.0622921,12.165724,19.75193,57.145287,16.399059,41.71983,30.355936,14.161003,9.8738413,3.9694719,0.66648054,0.53160775,,,18558.0,12.459329,1.0408361,-0.11325896,3.7960303
ARG,2005,Male,45-55,3.1833165,8.4670229,12.659191,20.331667,55.373325,17.370461,39.743336,28.49992,12.879471,8.9675064,3.6346843,0.81249684,0.5122962,,,20051.0,12.53025,1.0005759,-0.11192676,3.7041745
ARG,2006,Male,45-55,3.3986199,8.9679632,13.177255,20.930902,53.525261,18.337185,37.573753,26.433962,11.397482,7.6284313,2.8656013,0.62620717,0.49227691,,,21335.0,12.667055,0.9727273,-0.11327067,3.6605763
ARG,2007,Male,45-55,3.540437,9.1536713,13.331156,21.024967,52.963329,18.731033,37.096737,26.003801,11.048036,7.3937287,2.8887136,0.72468579,0.48552352,,,22494.0,12.684236,0.96114379,-0.11015885,3.7237968
ARG,2008,Male,45-55,3.632463,9.3065739,13.380088,21.056063,52.637974,19.015474,36.659893,25.516335,10.667864,7.071682,2.6711748,0.6564936,0.48076501,,,23356.0,12.75663,0.95535016,-0.10030911,3.7969108
ARG,2009,Male,45-55,3.6579492,9.277277,13.346806,21.04163,52.689568,18.99811,36.641289,25.45396,10.710677,7.0617266,2.5802577,0.58247036,0.48084727,,,23191.0,12.780425,0.9491868,-0.088281319,3.7598171
ARG,2010,Male,45-55,3.6997118,9.3950367,13.532888,21.24621,52.139317,19.241112,36.051586,24.921675,10.43303,6.9852395,2.7205389,0.66507363,0.47549251,,,23522.0,12.792787,0.94870138,-0.094591171,3.7923992
ARG,2011,Male,45-55,3.6980109,9.3575611,13.614764,21.090565,52.25182,19.273542,36.430511,25.399395,11.119232,7.770556,3.6275327,1.0232537,0.47708988,,,24224.0,12.871232,0.94972807,-0.11275518,3.8102126
ARG,2012,Male,45-55,3.784482,9.6132116,14.182749,21.254293,51.178047,19.912415,35.357521,24.31193,10.1467,6.809289,2.5544863,0.5450843,0.46531409,,,24526.0,12.907247,0.94485122,-0.13542309,3.8770754
ARG,2013,Male,45-55,3.7535355,9.583395,14.190409,21.174793,51.310383,19.858973,35.548409,24.623592,10.635144,7.2202764,2.7964125,0.54799688,0.46707359,,,24963.0,12.912392,0.94677299,-0.14230178,3.9046593
ARG,2014,Male,45-55,3.7269711,9.521904,14.390136,21.168598,51.204678,19.865282,35.581207,24.643917,10.302464,6.9447932,2.6069031,0.50763774,0.46665344,,,25441.0,12.860972,0.95161194,-0.16537945,3.9048128
ARG,2015,Male,45-55,3.6958821,9.5172167,14.235758,21.048643,51.514332,19.755199,35.914368,24.927845,10.583524,7.2811308,3.055243,0.8202951,0.46956626,,,26274.0,12.897907,0.95527202,-0.15459424,3.9312301
BRA,1985,Female,25-34,4.589938,8.894912,13.24032,21.51713,52.81296,18.69849,35.23545,22.46833,7.089111,4.194659,1.210188,0.2062394,0.4753951,,,2451245.0,9.510429800000001,0.9185012799999999,0.0415585273404912,3.180681707055791
BRA,1986,Female,25-34,3.63995,8.031304,13.11179,21.897,53.41554,17.411,35.62434,22.66582,7.205965,4.277218,1.261353,0.2268787,0.4888023,,,2758455.0,9.5067164,0.95985857,-0.0215824389420455,3.057940401408005
BRA,1987,Female,25-34,3.272465,7.567037,12.66776,21.0403,55.59448,16.34149,38.277,25.56803,9.706559,6.512381,2.755277,0.316809,0.5134136,,,2891885.0,9.3304341,1.01979391,-0.036655672549772,3.15645297305503
BRA,1988,Female,25-34,3.364865,7.696872,12.37837,20.87762,56.03549,16.29626,38.84659,25.94602,8.852694,5.309049,1.545844,0.2724309,0.5160773,,,3057355.0,9.3170997,1.05403396,-0.0012885742677165,3.510841446195637
BRA,1989,Female,25-34,3.468426,7.900086,12.18195,20.85835,56.23684,16.24583,38.85927,26.08007,9.079268000000001,5.513069,1.716898,0.3038061,0.5180543,,,3217098.0,9.2750608,1.0879076,0.0028985872235263,3.729112481216121
BRA,1990,Female,25-34,3.015403,7.106279,11.97518,21.13115,56.82767,15.36416,38.99409,25.85992,8.752661,5.241005,1.51463,0.2288207,0.5276737,,,3291192.0,9.079533700000001,1.0857777,-0.0069816370010843,3.221344046032383
BRA,1991,Female,25-34,3.280558,7.654548,12.27063,20.79996,56.11699,16.29903,38.56011,25.45061,8.563535999999999,5.183279,1.574527,0.2704085,0.5164227,,,3224217.0,9.057446499999999,1.03027597,-0.001068266465593,3.308285950527362
BRA,1992,Female,25-34,3.241184,7.971079,12.57439,20.96858,55.48325,16.75198,38.03664,24.90485,8.205769999999999,4.944915,1.483183,0.2479236,0.5095033,,,3097964.0,9.0458166,1.0670808,-0.0203090852774218,3.69627551330784
BRA,1993,Female,25-34,3.382106,7.862148,12.21171,20.60384,56.2943,16.52652,38.79243,25.70431,8.657256,5.24154,1.569175,0.2517049,0.5163823,,,3221023.0,9.089459399999999,1.1143935,-0.010104012893578,4.002571370845774
BRA,1994,Female,25-34,3.029047,7.249926,11.84757,20.71441,57.30099,15.53055,38.9943,25.08327,8.058007,4.842014,1.430077,0.2157768,0.527776,,,3364122.0,9.1562565,1.0952238,0.0170440238268507,3.352259546522447
BRA,1995,Female,25-34,3.125793,7.216306,11.88212,20.64974,57.57376,15.21084,39.45508,25.84849,8.683892,5.321935,1.597797,0.2218376,0.5321051999999999,,,3565529.0,9.276118800000003,1.04845906,-0.0064611170386561,3.056929909187194
BRA,1996,Female,25-34,3.116499,7.266169,12.11264,20.8241,56.89095,15.64377,39.00499,25.64532,8.795811,5.44508,1.664257,0.2419518,0.5251864000000001,,,3574796.0,9.327552399999998,1.02964723,-0.0189527450126053,3.062566662346558
BRA,1997,Female,25-34,3.246252,7.460695,12.10701,20.62198,56.93784,15.80622,39.13398,25.7871,8.840835999999999,5.399921,1.594475,0.237977,0.5240986,,,3600656.0,9.349880199999999,1.02194929,-0.0106481255792244,3.110909002312662
BRA,1998,Female,25-34,3.302263,7.616512,12.12895,20.34423,56.92919,16.08615,39.23693,26.05309,9.105225000000001,5.583008,1.628835,0.2384373,0.5222542,,,3641497.0,9.381214200000001,1.00901983,-0.0013665814649788,3.175882202996139
BRA,1999,Female,25-34,3.354298,7.61033,12.20493,20.29352,56.67674,16.43435,39.21591,26.12947,9.234099000000001,5.673573,1.644543,0.2329901,0.518696,,,3692071.0,9.3585294,0.9975411299999999,-0.0027919542260131,3.254801556985378
BRA,2000,Female,25-34,3.366583,7.717815,11.98473,19.77345,57.52853,16.1681,40.28218,27.18316,9.732727000000001,5.997,1.751619,0.2446951,0.5263058,,,3791330.0,9.3393011,1.00341405,0.0033483064833198,3.331351179878355
BRA,2001,Female,25-34,3.430684,7.739441,11.97105,19.45031,57.67685,16.47044,40.78468,27.70118,10.19226,6.389689,1.946318,0.2819283,0.5249418,,,4094570.0,9.3349926,0.9836229299999999,0.0216595750180306,3.471589112613136
BRA,2002,Female,25-34,3.53791,7.932014,11.95233,19.2649,57.43542,16.88664,40.62012,27.61196,10.16891,6.410477,2.002915,0.2982966,0.5206402999999999,,,4319998.0,9.326044199999998,0.96814354,0.0285833410710947,3.532437902887739
BRA,2003,Female,25-34,3.706454,8.420066,12.21916,19.22264,56.77423,17.65049,40.18053,27.3985,10.1067,6.361604,2.038489,0.3063292,0.5113145,,,4520339.0,9.285258300000001,0.9453049199999999,0.0256038118447212,3.711166168516852
BRA,2004,Female,25-34,3.789704,8.599468,12.43432,19.2197,56.25982,17.86977,39.85326,27.14706,9.884522,6.16275,1.939443,0.2922325,0.5060835,,,4821926.0,9.309714000000001,0.9338743199999999,0.0224376861407829,3.724485714876569
BRA,2005,Female,25-34,3.862588,8.683735,12.48604,19.27332,55.93321,18.31791,39.69147,27.08149,9.867564,6.15706,1.955542,0.2923988,0.5016917,,,5224324.0,9.315767900000001,0.92295277,0.0206933549423739,3.823602896576356
BRA,2006,Female,25-34,4.017394,9.122890999999999,12.60375,19.15496,55.53327,18.77897,39.37812,26.83001,9.857493,6.210506,2.088751,0.3223104,0.4949231,,,5618087.0,9.374067200000001,0.9043546800000002,0.0336377388194768,3.966036647464739
BRA,2007,Female,25-34,4.024064,9.110384,12.56814,18.9737,55.33483,18.89468,39.20826,26.68199,9.717841999999999,6.090821,2.038747,0.3128835,0.4928407,,,6053112.0,9.4002079,0.8985560300000002,0.0289646315375021,3.978558184031819
BRA,2008,Female,25-34,4.010466,9.083809,12.81883,19.06165,55.47568,19.01288,39.25466,26.75773,9.81645,6.171818,2.026226,0.314034,0.4936486,,,6559014.0,9.4233364,0.8977180700000001,0.0282598681270315,3.952499250978939
BRA,2009,Female,25-34,4.061556,9.384351000000001,12.84436,19.18711,55.02668,19.18524,38.82587,26.37345,9.655758000000001,6.052863,1.974862,0.2891207,0.4884766,,,6871260.0,9.4649719,0.88947067,0.0191179299116448,4.003325088282133
BRA,2010,Female,25-34,4.140189,9.528053,13.0412,19.2262,54.54627,19.52361,38.44997,25.98238,9.391356,5.87194,1.871531,0.284934,0.4838062,,,7425327.0,9.502425800000001,0.8788468900000002,0.0175151481635854,3.961682005675932
BRA,2011,Female,25-34,4.147376,9.414237,13.15252,19.46017,54.28468,19.52863,38.05815,25.55787,9.116557999999999,5.667422,1.789278,0.2812786,0.4812725,,,7881753.0,9.528656199999999,0.8790181999999997,0.013084196686487,3.932643221180402
BRA,2012,Female,25-34,4.314171,9.816314999999999,13.43861,19.55708,53.31984,20.27665,37.04746,24.70022,8.631696,5.309721,1.611435,0.2344369,0.4706702,,,8208218.0,9.591831500000001,0.86176367,0.0122065963863052,3.956670126813215
BRA,2013,Female,25-34,4.371013,9.924830999999999,13.51402,19.72765,52.96888,20.44916,36.60725,24.37136,8.479047,5.212656,1.577045,0.2338469,0.4665663,,,8412011.0,9.6193545,0.8549437300000001,0.0053897369722145,3.901740772050236
BRA,2014,Female,25-34,4.398063,9.938696,13.62267,20.0892,52.4482,20.68854,36.1531,23.97158,8.298123,5.092906,1.53465,0.2270084,0.4621266,,,8452488.0,9.644121500000001,0.85041806,-0.0063187575976948,3.892156064131975
BRA,2015,Female,25-34,4.591628,10.14742,13.83286,19.99055,52.00769,21.00534,35.89091,23.8364,8.300347,5.123557,1.59536,0.2638238,0.4553979,,,8070866.0,9.654178599999998,0.8351959799999999,-0.0043739526744141,4.028732209998106
BRA,2016,Female,25-34,4.827568,10.55681,14.01411,20.07036,50.6807,22.05805,34.68784,22.82858,7.875148,4.841464,1.484089,0.2374768,0.4403226,,,7501017.0,9.664745800000002,0.8104752700000002,-0.0159720180305597,4.102331998447366
BRA,2017,Female,25-34,4.909779,10.93599,14.22992,20.10138,50.2289,22.51441,34.29597,22.58484,7.77924,4.768984,1.454309,0.2251887,0.4350768,,,7232586.0,9.6853164,0.80046242,-0.0269039998830862,4.112883799095323
BRA,2018,Female,25-34,4.936631,10.88911,14.70939,20.19069,49.91346,22.48797,34.04086,22.32206,7.651894,4.686749,1.429209,0.2193263,0.4315778,,,7189899.0,9.671591400000001,0.7965002200000001,-0.0383575624013177,4.112647612324806
BRA,1985,Male,25-34,3.534027,7.781046,12.77707,21.25169,54.80365,16.94974,37.24301,24.1625,7.776845,4.61087,1.320944,0.2097739,0.5019619,,,5436087.0,9.679257400000001,0.9816834699999999,0.0023192774713742,3.152756562468261
BRA,1986,Male,25-34,3.43993,7.703911,12.90759,21.59406,54.41211,16.7517,36.89512,23.83376,7.611116,4.474549,1.240872,0.2001702,0.5015442,,,5836266.0,9.714825699999997,0.9874835199999999,-0.0311501910188582,3.076326789821997
BRA,1987,Male,25-34,3.067308,7.403029,12.78389,21.42615,55.46321,16.03241,38.21142,25.21301,8.517847,5.173997,1.595873,0.2348744,0.5154050999999999,,,5987369.0,9.558115600000002,1.04410513,-0.0645174301865112,3.165157199280555
BRA,1988,Male,25-34,2.885177,7.127986,12.39508,21.10106,56.60909,15.39493,39.12868,25.87702,8.576786,5.101854,1.464121,0.2311891,0.5268445,,,6284878.0,9.507473600000001,1.1031838,-0.053552196382525,3.388753450297309
BRA,1989,Male,25-34,2.768482,7.140938,12.31721,20.97956,56.83078,15.28593,39.45534,26.2023,8.728647,5.199436,1.488705,0.2295821,0.530377,,,6511408.0,9.4611933,1.1520609,-0.0717228883590964,3.620446084685788
BRA,1990,Male,25-34,2.711226,6.917797,12.32532,21.36863,56.78453,14.94518,39.09488,25.8873,8.551966,5.076603,1.42996,0.2139144,0.5316818,,,6465447.0,9.236741,1.1192733,-0.0690398185295436,3.178567398325588
BRA,1991,Male,25-34,2.901636,7.26629,12.54182,21.24818,56.118,15.67104,38.85614,25.76658,8.705024999999999,5.283505,1.581908,0.2666722,0.5230522,,,6257055.0,9.2089873,1.06974975,-0.0697006156245786,3.21810091596152
BRA,1992,Male,25-34,2.678472,7.260201,12.5086,21.07202,56.53576,15.41307,39.15345,25.86622,8.604703000000001,5.181378,1.503755,0.2291789,0.5274295,,,6036381.0,9.179131,1.1332499,-0.0991677899230479,3.532184956574679
BRA,1993,Male,25-34,2.639456,7.336195,12.34659,20.75934,57.21976,15.25182,39.83606,26.43336,8.887973000000001,5.350303,1.556874,0.2372997,0.5330634,,,6109558.0,9.211549199999999,1.1821524,-0.0997545470019447,3.79969891511841
BRA,1994,Male,25-34,2.740127,7.114381,12.25029,20.89417,57.06374,15.19161,39.24888,25.70138,8.536549000000001,5.116991,1.469178,0.2198792,0.5309507,,,6257007.0,9.267335599999999,1.1237354,-0.0592494546137544,3.336117033942741
BRA,1995,Male,25-34,2.79808,6.871714,12.07069,20.91992,57.39067,14.91196,39.75126,26.31314,8.849809,5.348321,1.53492,0.2170117,0.5349091,,,6524564.0,9.416659699999999,1.06965097,-0.0506347095725508,3.0491586015683
BRA,1996,Male,25-34,2.94361,7.15406,12.39119,20.8562,56.76374,15.5006,39.48675,26.23171,8.974474000000001,5.464,1.59246,0.2328526,0.5272337,,,6441576.0,9.441804200000002,1.04211521,-0.0579288994843564,3.11412300503523
BRA,1997,Male,25-34,3.018628,7.343528,12.51928,20.89047,56.39771,15.81014,39.39566,26.33164,9.090052,5.518183,1.601486,0.2376753,0.5233515,,,6484260.0,9.447406000000001,1.02916507,-0.0641604869475765,3.147210358726833
BRA,1998,Male,25-34,3.123108,7.51438,12.70956,20.86579,55.90995,16.26361,39.12869,26.44355,9.372458,5.723812,1.666932,0.2492402,0.5180488,,,6550100.0,9.461359999999999,1.01393475,-0.0733675027698016,3.201473528048013
BRA,1999,Male,25-34,3.195163,7.658675,12.73456,20.84783,55.65275,16.49301,39.09361,26.58472,9.456401,5.775646,1.678178,0.2449365,0.5150486,,,6488751.0,9.424632899999999,1.00369297,-0.0785608350535257,3.263264800680528
BRA,2000,Male,25-34,3.326496,7.753831,12.69949,20.71679,55.70178,16.62756,39.26333,26.88272,9.737506,5.996046,1.759158,0.254748,0.5151137,,,6633942.0,9.412448900000001,0.99922299,-0.0767952817910787,3.288514463321212
BRA,2001,Male,25-34,3.316691,7.728136,12.47264,20.11442,56.52478,16.59055,40.15035,27.65528,10.19038,6.373078,1.951639,0.2946514,0.5195653,,,7018987.0,9.4219347,0.9890848700000001,-0.0457863768148603,3.392599460672716
