#EventID,Time,month,Latitude,Longitude,DepthInKm,Author,MagType,mag_range,Magnitude,EventLocationName,EventType
30768271,2022-04-25T01:49:58.420000,2022-04,37.5047,16.4463,35.3,BULLETIN-INGV,ML,'2-3,2.1,Mar Ionio Meridionale (MARE),earthquake
30768521,2022-04-25T02:13:35.270000,2022-04,38.6978,15.2093,247,BULLETIN-INGV,ML,'2-3,2.5,Isole Eolie (Messina),earthquake
30768681,2022-04-25T02:44:48.440000,2022-04,38.2838,15.1793,154.7,BULLETIN-INGV,ML,'2-3,2.1,Costa Siciliana nord-orientale (Messina),earthquake
30778471,2022-04-25T16:24:46.660000,2022-04,42.8873,12.9593,9.9,BULLETIN-INGV,ML,'2-3,2.1,3 km E Sellano (PG),earthquake
30779911,2022-04-25T18:05:07.500000,2022-04,42.8887,12.9567,9.6,BULLETIN-INGV,ML,'2-3,2.6,2 km E Sellano (PG),earthquake
30783601,2022-04-26T04:39:13.080000,2022-04,42.4488,13.3578,10.3,BULLETIN-INGV,ML,'3-4,3.1,5 km E Pizzoli (AQ),earthquake
30784481,2022-04-26T05:23:27.310000,2022-04,38.8895,15.592,178.9,BULLETIN-INGV,ML,'2-3,2.2,Tirreno Meridionale (MARE),earthquake
30796501,2022-04-27T00:04:53.660000,2022-04,43.0182,13.2827,24.4,BULLETIN-INGV,ML,'2-3,2,3 km SW Sarnano (MC),earthquake
30796681,2022-04-27T00:08:00.060000,2022-04,43.0158,13.286,23.4,BULLETIN-INGV,ML,'2-3,2.6,3 km SW Sarnano (MC),earthquake
30797981,2022-04-27T02:42:40.190000,2022-04,37.2427,15.8403,21.8,BULLETIN-INGV,ML,'2-3,2.2,Mar Ionio Meridionale (MARE),earthquake
30798691,2022-04-27T04:09:20.850000,2022-04,42.4553,13.3562,10.6,BULLETIN-INGV,ML,'2-3,2.2,5 km E Pizzoli (AQ),earthquake
30798781,2022-04-27T04:10:21.660000,2022-04,42.459,13.3683,10.6,BULLETIN-INGV,ML,'2-3,2.1,6 km E Pizzoli (AQ),earthquake
30800811,2022-04-27T07:16:05.650000,2022-04,42.4575,13.3578,12.8,BULLETIN-INGV,ML,'2-3,2,6 km E Pizzoli (AQ),earthquake
30804651,2022-04-27T12:39:01.320000,2022-04,44.6317,7.0378,14.4,BULLETIN-INGV,ML,'2-3,2.8,1 km NE Pontechianale (CN),earthquake
30805001,2022-04-27T12:57:34.670000,2022-04,44.6268,7.0303,12.9,BULLETIN-INGV,ML,'2-3,2.3,Pontechianale (CN),earthquake
30807231,2022-04-27T15:04:09.950000,2022-04,37.7463,15.0542,8.8,BULLETIN-INGV,ML,'2-3,2.1,6 km W Milo (CT),earthquake
30807391,2022-04-27T15:24:09.890000,2022-04,48.2065,8.9752,10,BULLETIN-INGV,ML,'2-3,2.7,Germany,earthquake
30811781,2022-04-28T01:02:37.300000,2022-04,42.7893,12.7773,8.6,BULLETIN-INGV,ML,'2-3,2.6,4 km S Campello sul Clitunno (PG),earthquake
30814291,2022-04-28T05:58:15.500000,2022-04,42.7948,12.7787,8.6,BULLETIN-INGV,ML,'2-3,2.4,3 km S Campello sul Clitunno (PG),earthquake
30827021,2022-04-28T17:03:11.410000,2022-04,39.9072,15.8262,28.8,BULLETIN-INGV,ML,'2-3,2.3,2 km S Aieta (CS),earthquake
30827281,2022-04-28T17:13:09.960000,2022-04,42.5387,13.2757,14.7,BULLETIN-INGV,ML,'2-3,2.5,3 km NE Montereale (AQ),earthquake
30833601,2022-04-29T06:24:25.260000,2022-04,44.2462,10.2777,9.8,BULLETIN-INGV,ML,'2-3,2.1,3 km NW Sillano Giuncugnano (LU),earthquake
30835681,2022-04-29T08:28:00.400000,2022-04,44.7972,9.9308,30.3,BULLETIN-INGV,ML,'2-3,2.1,4 km W Salsomaggiore Terme (PR),earthquake
30841021,2022-04-29T12:52:06.580000,2022-04,46.3218,12.4792,8.7,BULLETIN-INGV,ML,'2-3,2.2,5 km NE Cimolais (PN),earthquake
30860951,2022-04-30T20:40:47.750000,2022-04,42.4897,13.2937,10.9,BULLETIN-INGV,ML,'2-3,2.2,4 km S Capitignano (AQ),earthquake
30870521,2022-05-01T15:51:09.480000,2022-05,38.334,14.868,8.3,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2,Isole Eolie (Messina),earthquake
30871331,2022-05-01T16:34:28.840000,2022-05,39.3663,15.4718,286.2,SURVEY-INGV,ML,'3-4,3.1,Tirreno Meridionale (MARE),earthquake
30872781,2022-05-01T18:05:53.500000,2022-05,44.4132,10.6895,28.4,SURVEY-INGV,ML,'2-3,2.1,3 km S Prignano sulla Secchia (MO),earthquake
30875401,2022-05-02T04:03:30.670000,2022-05,38.3763,15.3777,118.4,SURVEY-INGV,ML,'2-3,2,Costa Siciliana nord-orientale (Messina),earthquake
30875741,2022-05-02T04:45:26.080000,2022-05,44.4213,10.7117,28.4,SURVEY-INGV,ML,'2-3,2,2 km SE Prignano sulla Secchia (MO),earthquake
30875801,2022-05-02T04:51:15.360000,2022-05,44.6373,7.0572,12.5,SURVEY-INGV,ML,'2-3,2.1,3 km NE Pontechianale (CN),earthquake
30875861,2022-05-02T04:51:38.390000,2022-05,44.6257,7.0247,7.4,SURVEY-INGV,ML,'2-3,2.2,Pontechianale (CN),earthquake
30875941,2022-05-02T04:52:07.670000,2022-05,44.6228,7.0282,12.4,SURVEY-INGV,ML,'2-3,2.9,Pontechianale (CN),earthquake
30877041,2022-05-02T05:33:01.200000,2022-05,44.6358,7.0383,10.9,SURVEY-INGV,ML,'2-3,2,2 km NE Pontechianale (CN),earthquake
30877751,2022-05-02T06:11:24.990000,2022-05,44.629,7.0347,10.9,SURVEY-INGV,ML,'2-3,2,1 km NE Pontechianale (CN),earthquake
30879781,2022-05-02T08:40:58.690000,2022-05,37.748,15.05,3.9,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2,6 km W Milo (CT),earthquake
30881071,2022-05-02T10:18:55.120000,2022-05,43.3708,12.5302,8.4,SURVEY-INGV,ML,'2-3,2.4,4 km W Gubbio (PG),earthquake
30883631,2022-05-02T13:37:34.430000,2022-05,44.641,7.0482,11.8,SURVEY-INGV,ML,'2-3,2.6,2 km NE Pontechianale (CN),earthquake
30883661,2022-05-02T13:37:41.260000,2022-05,44.6258,7.0222,12.5,SURVEY-INGV,ML,'3-4,3.4,1 km W Pontechianale (CN),earthquake
30884201,2022-05-02T13:51:52.710000,2022-05,44.6393,7.0362,11.6,SURVEY-INGV,ML,'2-3,2.9,2 km NE Pontechianale (CN),earthquake
30884341,2022-05-02T13:52:43.600000,2022-05,44.6465,7.0388,9.6,SURVEY-INGV,ML,'2-3,2,3 km N Pontechianale (CN),earthquake
30886761,2022-05-02T16:16:17.660000,2022-05,38.4323,14.5172,7,SURVEY-INGV,ML,'2-3,2.6,Isole Eolie (Messina),earthquake
30887881,2022-05-02T17:39:49.170000,2022-05,38.3537,15.4058,120.3,SURVEY-INGV,ML,'2-3,2.3,Costa Siciliana nord-orientale (Messina),earthquake
30890771,2022-05-03T01:47:53.400000,2022-05,42.732,15.89,10,SURVEY-INGV,ML,'2-3,2.1,Adriatico Centrale (MARE),earthquake
30891191,2022-05-03T02:58:06.860000,2022-05,44.6107,7.0008,13.5,SURVEY-INGV,ML,'2-3,2.1,3 km SW Pontechianale (CN),earthquake
30891271,2022-05-03T03:11:45.220000,2022-05,38.3212,14.8153,124,SURVEY-INGV,ML,'2-3,2.1,Costa Siciliana nord-orientale (Messina),earthquake
30891481,2022-05-03T04:07:21.940000,2022-05,37.5547,15.8357,10.8,SURVEY-INGV,ML,'2-3,2.2,Mar Ionio Meridionale (MARE),earthquake
30894501,2022-05-03T08:33:59.170000,2022-05,46.3563,12.8737,9.1,SURVEY-INGV,ML,'2-3,2.8,4 km S Preone (UD),earthquake
30896441,2022-05-03T11:00:46.100000,2022-05,43.4163,12.4937,7.7,SURVEY-INGV,ML,'2-3,2.4,5 km SE Pietralunga (PG),earthquake
30900271,2022-05-03T15:50:49.080000,2022-05,43.6493,11.2332,6.5,BULLETIN-INGV,Mw,'3-4,3.7,4 km E San Casciano in Val di Pesa (FI),earthquake
30900921,2022-05-03T16:22:54.300000,2022-05,37.8407,16.25,43.3,SURVEY-INGV,ML,'2-3,2.7,Costa Calabra sud-orientale (Reggio di Calabria),earthquake
30901981,2022-05-03T17:29:24.120000,2022-05,41.9208,14.0427,10,SURVEY-INGV,ML,'2-3,2.1,4 km NW Pescocostanzo (AQ),earthquake
30904161,2022-05-03T20:14:20.850000,2022-05,43.6532,11.2352,7.6,BULLETIN-INGV,Mw,'3-4,3.5,4 km E San Casciano in Val di Pesa (FI),earthquake
30905291,2022-05-03T21:00:21.600000,2022-05,43.6608,11.2402,8.5,SURVEY-INGV,ML,'2-3,2.7,3 km SW Impruneta (FI),earthquake
30908891,2022-05-04T05:05:31.230000,2022-05,43.6427,11.2733,10.5,SURVEY-INGV,ML,'2-3,2.4,5 km S Impruneta (FI),earthquake
30915521,2022-05-04T12:37:48.200000,2022-05,37.3133,16.3128,18.4,SURVEY-INGV,ML,'2-3,2.4,Mar Ionio Meridionale (MARE),earthquake
30923021,2022-05-05T03:45:37.440000,2022-05,44.4335,10.7407,20.9,SURVEY-INGV,ML,'2-3,2,4 km E Prignano sulla Secchia (MO),earthquake
30923561,2022-05-05T04:34:03.030000,2022-05,44.4378,10.7408,21.6,SURVEY-INGV,ML,'2-3,2.2,4 km E Prignano sulla Secchia (MO),earthquake
30924471,2022-05-05T05:39:01.970000,2022-05,44.5053,9.8052,60.3,SURVEY-INGV,ML,'2-3,2,3 km NE Borgo Val di Taro (PR),earthquake
30927531,2022-05-05T09:27:06.390000,2022-05,39.5062,15.4797,237.5,SURVEY-INGV,ML,'2-3,2.8,Tirreno Meridionale (MARE),earthquake
30927741,2022-05-05T09:40:49.000000,2022-05,38.526,14.343,7.9,SURVEY-INGV-CT,ML,'3-4,3.1,Isole Eolie (Messina),earthquake
30934251,2022-05-05T18:53:36.540000,2022-05,45.074,5.4748,4.4,SURVEY-INGV,ML,'2-3,2.5,France,earthquake
30936681,2022-05-06T04:09:13.960000,2022-05,40.6122,15.5747,21.9,SURVEY-INGV,ML,'2-3,2.8,5 km NE Savoia di Lucania (PZ),earthquake
30936791,2022-05-06T04:18:01.750000,2022-05,43.2918,13.4938,27.1,SURVEY-INGV,ML,'2-3,2.2,3 km E Macerata (MC),earthquake
30947371,2022-05-06T20:27:10.450000,2022-05,38.6257,15.5162,159.4,SURVEY-INGV,ML,'2-3,2,Tirreno Meridionale (MARE),earthquake
30953851,2022-05-07T09:06:00.190000,2022-05,37.812,15.122,0,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.4,4 km SW Linguaglossa (CT),earthquake
30953891,2022-05-07T09:06:31.100000,2022-05,37.822,15.138,0.9,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.6,2 km S Linguaglossa (CT),earthquake
30953931,2022-05-07T09:10:02.540000,2022-05,37.812,15.124,0,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,4 km SW Linguaglossa (CT),earthquake
30954451,2022-05-07T09:35:45.620000,2022-05,42.5803,13.2547,16.6,SURVEY-INGV,ML,'2-3,2.2,6 km N Montereale (AQ),earthquake
30960501,2022-05-07T16:13:59.170000,2022-05,43.6578,11.2378,7.3,SURVEY-INGV,ML,'2-3,2,4 km SW Impruneta (FI),earthquake
30962851,2022-05-07T18:46:44.460000,2022-05,38.9772,15.2342,286.6,SURVEY-INGV,ML,'3-4,3,Tirreno Meridionale (MARE),earthquake
30965491,2022-05-08T00:56:41.830000,2022-05,43.6553,11.2408,7.5,SURVEY-INGV,ML,'2-3,2.3,4 km SW Impruneta (FI),earthquake
30967091,2022-05-08T05:55:23.420000,2022-05,44.6152,7.0002,12.5,SURVEY-INGV,ML,'2-3,2.2,2 km W Pontechianale (CN),earthquake
30969951,2022-05-08T10:12:55.790000,2022-05,43.6597,11.2498,4.8,SURVEY-INGV,ML,'2-3,2.3,3 km S Impruneta (FI),earthquake
30971991,2022-05-08T13:13:07.680000,2022-05,37.719,15.085,5.6,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2,3 km W Milo (CT),earthquake
30980091,2022-05-09T02:31:32.300000,2022-05,37.4703,15.5953,36.2,SURVEY-INGV,ML,'2-3,2.3,Costa Catanese (Catania),earthquake
30980231,2022-05-09T02:42:40.110000,2022-05,43.6562,11.2412,9.6,SURVEY-INGV,ML,'2-3,2.1,4 km SW Impruneta (FI),earthquake
30980541,2022-05-09T03:06:54.870000,2022-05,43.6532,11.2283,9.3,SURVEY-INGV,ML,'2-3,2.7,3 km E San Casciano in Val di Pesa (FI),earthquake
30980711,2022-05-09T03:12:48.250000,2022-05,43.656,11.2532,6.5,SURVEY-INGV,ML,'2-3,2.4,3 km S Impruneta (FI),earthquake
30981011,2022-05-09T03:22:15.460000,2022-05,43.6533,11.2348,9.7,SURVEY-INGV,ML,'2-3,2.1,4 km E San Casciano in Val di Pesa (FI),earthquake
30981211,2022-05-09T03:29:01.920000,2022-05,38.4813,15.2757,126.4,SURVEY-INGV,ML,'2-3,2,Tirreno Meridionale (MARE),earthquake
30981431,2022-05-09T03:44:27.450000,2022-05,43.6592,11.2323,8.1,SURVEY-INGV,ML,'2-3,2.2,4 km SW Impruneta (FI),earthquake
30981471,2022-05-09T03:44:45.340000,2022-05,43.6527,11.2442,10.3,SURVEY-INGV,ML,'2-3,2.3,4 km S Impruneta (FI),earthquake
30981791,2022-05-09T04:22:13.620000,2022-05,43.657,11.2367,9.5,SURVEY-INGV,ML,'2-3,2,4 km SW Impruneta (FI),earthquake
30983631,2022-05-09T06:35:30.390000,2022-05,43.6577,11.2428,7.3,SURVEY-INGV,ML,'2-3,2.1,3 km SW Impruneta (FI),earthquake
30984071,2022-05-09T07:16:51.760000,2022-05,43.6628,11.2437,7.5,SURVEY-INGV,ML,'2-3,2.2,3 km SW Impruneta (FI),earthquake
30985031,2022-05-09T08:15:49.660000,2022-05,36.3793,17.0592,45.9,SURVEY-INGV,ML,'3-4,3.2,Mar Ionio Meridionale (MARE),earthquake
30986631,2022-05-09T09:36:46.730000,2022-05,43.6483,11.2447,10.5,SURVEY-INGV,ML,'2-3,2,4 km S Impruneta (FI),earthquake
30988551,2022-05-09T11:37:05.440000,2022-05,43.6622,11.2442,6.6,SURVEY-INGV,ML,'2-3,2.4,3 km SW Impruneta (FI),earthquake
30990621,2022-05-09T13:45:33.870000,2022-05,37.787,15.8992,51.7,SURVEY-INGV,ML,'2-3,2.3,Costa Calabra sud-orientale (Reggio di Calabria),earthquake
30997491,2022-05-10T03:51:17.410000,2022-05,43.6577,11.2292,7.6,BULLETIN-INGV,Mw,'3-4,3.5,4 km E San Casciano in Val di Pesa (FI),earthquake
30997971,2022-05-10T04:19:04.380000,2022-05,43.6612,11.2405,5.7,SURVEY-INGV,ML,'2-3,2,3 km SW Impruneta (FI),earthquake
31007901,2022-05-10T17:33:13.400000,2022-05,43.6627,11.249,6.6,SURVEY-INGV,ML,'2-3,2.1,3 km S Impruneta (FI),earthquake
31008331,2022-05-10T18:24:03.130000,2022-05,43.6627,11.2468,6.6,SURVEY-INGV,ML,'2-3,2,3 km S Impruneta (FI),earthquake
31010151,2022-05-11T01:11:26.060000,2022-05,43.6618,11.2302,5.8,SURVEY-INGV,ML,'2-3,2.2,3 km SW Impruneta (FI),earthquake
31013321,2022-05-11T07:59:36.800000,2022-05,39.7355,16.1922,7.6,SURVEY-INGV,ML,'2-3,2.2,2 km NE Firmo (CS),earthquake
31015751,2022-05-11T11:03:45.290000,2022-05,46.3577,14.1997,2.7,SURVEY-INGV,ML,'2-3,2.6,"Confine Austri-Slovenia (AUSTRIA, SLOVENIA)",earthquake
31018621,2022-05-11T15:00:07.140000,2022-05,37.3247,15.6712,11.7,SURVEY-INGV,ML,'2-3,2.4,Mar Ionio Meridionale (MARE),earthquake
31033561,2022-05-12T20:17:34.780000,2022-05,44.3952,10.7207,31.1,SURVEY-INGV,ML,'2-3,2.2,5 km SE Prignano sulla Secchia (MO),earthquake
31033941,2022-05-12T21:12:03.350000,2022-05,43.656,11.2407,8,BULLETIN-INGV,Mw,'3-4,3.7,4 km SW Impruneta (FI),earthquake
31034091,2022-05-12T21:15:22.500000,2022-05,43.6613,11.2447,9.1,SURVEY-INGV,ML,'2-3,2.3,3 km SW Impruneta (FI),earthquake
31036501,2022-05-13T05:49:56.710000,2022-05,43.6623,11.2377,6,SURVEY-INGV,ML,'2-3,2,3 km SW Impruneta (FI),earthquake
31042981,2022-05-13T13:23:58.810000,2022-05,42.9437,13.023,10,SURVEY-INGV,ML,'2-3,2.2,6 km W Visso (MC),earthquake
31050241,2022-05-14T03:04:15.620000,2022-05,36.218,14.0958,30.5,SURVEY-INGV,ML,'2-3,2.1,Canale di Sicilia meridionale (MARE),earthquake
31050801,2022-05-14T04:27:36.920000,2022-05,38.366,15.4333,116.9,SURVEY-INGV,ML,'2-3,2.5,Costa Siciliana nord-orientale (Messina),earthquake
31051501,2022-05-14T05:32:48.540000,2022-05,44.7077,10.5252,35.3,SURVEY-INGV,ML,'2-3,2,1 km N Cavriago (RE),earthquake
31051531,2022-05-14T05:34:15.960000,2022-05,40.5413,19.7263,18.5,SURVEY-INGV,ML,'3-4,3.4,Albania,earthquake
31055221,2022-05-14T10:40:11.040000,2022-05,35.6197,12.8908,10.2,BULLETIN-INGV,ML,'3-4,3.5,Lampedusa e Linosa (Agrigento),earthquake
31056361,2022-05-14T11:57:16.750000,2022-05,38.5777,14.3958,10.1,BULLETIN-INGV,ML,'3-4,3.6,Isole Eolie (Messina),earthquake
31058901,2022-05-14T14:25:24.090000,2022-05,38.542,14.403,9.3,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2,Isole Eolie (Messina),earthquake
31062411,2022-05-14T17:49:40.500000,2022-05,39.124,17.2238,10,SURVEY-INGV,ML,'2-3,2,Costa Ionica Crotonese (Crotone),earthquake
31063311,2022-05-14T18:55:53.490000,2022-05,39.076,17.3352,10,SURVEY-INGV,ML,'2-3,2.2,Costa Ionica Crotonese (Crotone),earthquake
31063641,2022-05-14T19:39:52.280000,2022-05,37.7467,15.9813,38,SURVEY-INGV,ML,'3-4,3.2,Costa Calabra sud-orientale (Reggio di Calabria),earthquake
31063701,2022-05-14T19:42:23.100000,2022-05,39.1677,17.4007,10,SURVEY-INGV,ML,'2-3,2.5,Mar Ionio Settentrionale (MARE),earthquake
31065941,2022-05-15T03:13:57.770000,2022-05,38.1392,15.1698,9,SURVEY-INGV,ML,'2-3,2.1,1 km E Terme Vigliatore (ME),earthquake
31067161,2022-05-15T06:09:29.490000,2022-05,38.514,14.389,11.7,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.3,Isole Eolie (Messina),earthquake
31073131,2022-05-15T13:34:15.270000,2022-05,38.501,14.381,11.7,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,Isole Eolie (Messina),earthquake
31073921,2022-05-15T14:47:21.580000,2022-05,43.439,12.7365,10.2,SURVEY-INGV,ML,'2-3,2.4,7 km SW Serra Sant'Abbondio (PU),earthquake
31074841,2022-05-15T15:25:27.590000,2022-05,41.4497,19.5637,39.4,SURVEY-INGV,ML,'3-4,3.2,Costa Albanese settentrionale (ALBANIA),earthquake
31081751,2022-05-16T06:29:02.870000,2022-05,44.7788,9.8218,34.1,SURVEY-INGV,ML,'2-3,2.1,3 km S Vernasca (PC),earthquake
31085091,2022-05-16T10:55:18.880000,2022-05,38.2672,14.7963,132.4,SURVEY-INGV,ML,'2-3,2.2,Costa Siciliana nord-orientale (Messina),earthquake
31090611,2022-05-16T15:36:46.310000,2022-05,44.9348,14.8713,11.8,SURVEY-INGV,ML,'2-3,2.9,Costa Croata Settentrionale (CROAZIA),earthquake
31093311,2022-05-16T21:25:30.000000,2022-05,38.571,14.381,12,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.5,Isole Eolie (Messina),earthquake
31094351,2022-05-17T03:35:18.710000,2022-05,42.8595,13.1898,10.1,SURVEY-INGV,ML,'2-3,2.2,5 km SE Castelsantangelo sul Nera (MC),earthquake
31095081,2022-05-17T05:05:13.310000,2022-05,44.9722,11.1192,50.5,SURVEY-INGV,ML,'2-3,2.4,1 km S Poggio Rusco (MN),earthquake
31097961,2022-05-17T08:51:22.570000,2022-05,41.5907,14.8737,22.6,SURVEY-INGV,ML,'2-3,2,1 km N Pietracatella (CB),earthquake
31108941,2022-05-17T19:59:27.660000,2022-05,44.7578,14.6603,10,SURVEY-INGV,ML,'2-3,2.5,Costa Croata Settentrionale (CROAZIA),earthquake
31109321,2022-05-17T21:08:11.150000,2022-05,40.392,14.7753,7.2,SURVEY-INGV,ML,'2-3,2.9,Golfo di Salerno (Salerno),earthquake
31109961,2022-05-17T23:49:22.600000,2022-05,41.5975,14.8917,27.4,BULLETIN-INGV,ML,'3-4,3.7,2 km W Macchia Valfortore (CB),earthquake
31111601,2022-05-18T02:58:30.220000,2022-05,41.6027,14.8853,25.3,SURVEY-INGV,ML,'2-3,2.7,2 km SE Sant'Elia a Pianisi (CB),earthquake
31129091,2022-05-18T18:01:34.780000,2022-05,38.4083,15.3343,129.8,SURVEY-INGV,ML,'2-3,2.1,Tirreno Meridionale (MARE),earthquake
31132431,2022-05-19T00:07:15.040000,2022-05,42.0952,12.7218,8.5,SURVEY-INGV,ML,'2-3,2,5 km SW Montelibretti (RM),earthquake
31134991,2022-05-19T06:03:09.620000,2022-05,39.3522,16.9373,26.4,SURVEY-INGV,ML,'2-3,2,2 km E Umbriatico (KR),earthquake
31137081,2022-05-19T08:01:53.850000,2022-05,39.3488,16.912,22,SURVEY-INGV,ML,'2-3,2.1,1 km SW Umbriatico (KR),earthquake
31143241,2022-05-19T13:26:58.020000,2022-05,39.3535,16.9258,23.6,SURVEY-INGV,ML,'2-3,2.1,1 km E Umbriatico (KR),earthquake
31143371,2022-05-19T13:31:48.080000,2022-05,39.3587,16.9413,24.2,SURVEY-INGV,ML,'2-3,2.2,2 km E Umbriatico (KR),earthquake
31143431,2022-05-19T13:33:09.830000,2022-05,43.017,13.0177,7.9,SURVEY-INGV,ML,'2-3,2.3,3 km NE Monte Cavallo (MC),earthquake
31144071,2022-05-19T14:08:38.920000,2022-05,44.075,10.0075,7.9,SURVEY-INGV,ML,'2-3,2,3 km SW Castelnuovo Magra (SP),earthquake
31146261,2022-05-19T16:31:38.390000,2022-05,39.3473,16.9328,24.1,SURVEY-INGV,ML,'2-3,2,1 km SE Umbriatico (KR),earthquake
31146641,2022-05-19T17:00:23.810000,2022-05,39.3553,16.9528,25.6,SURVEY-INGV,ML,'2-3,2.1,3 km E Umbriatico (KR),earthquake
31148531,2022-05-19T21:01:08.380000,2022-05,39.3483,16.9508,24.8,SURVEY-INGV,ML,'3-4,3.2,3 km E Umbriatico (KR),earthquake
31148731,2022-05-19T21:06:03.090000,2022-05,39.3378,16.9272,20.2,SURVEY-INGV,ML,'2-3,2.2,2 km SE Umbriatico (KR),earthquake
31148791,2022-05-19T21:06:53.860000,2022-05,39.3552,16.9308,21.2,SURVEY-INGV,ML,'2-3,2.3,1 km E Umbriatico (KR),earthquake
31148941,2022-05-19T21:10:40.170000,2022-05,39.3627,16.9545,26.5,SURVEY-INGV,ML,'2-3,2.2,3 km E Umbriatico (KR),earthquake
31149071,2022-05-19T21:28:12.180000,2022-05,39.3517,16.947,24.6,SURVEY-INGV,ML,'2-3,2.1,3 km E Umbriatico (KR),earthquake
31149191,2022-05-19T21:38:12.440000,2022-05,39.346,16.9293,23.2,SURVEY-INGV,ML,'2-3,2.1,1 km SE Umbriatico (KR),earthquake
31149281,2022-05-19T21:39:44.460000,2022-05,39.3548,16.9467,23.9,SURVEY-INGV,ML,'2-3,2,2 km E Umbriatico (KR),earthquake
31149551,2022-05-19T21:49:54.880000,2022-05,39.3523,16.9342,21,SURVEY-INGV,ML,'2-3,2.2,1 km E Umbriatico (KR),earthquake
31150501,2022-05-19T23:26:38.630000,2022-05,37.748,15.076,5.4,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,4 km NW Milo (CT),earthquake
31150581,2022-05-19T23:44:48.560000,2022-05,39.3642,16.9528,23.2,SURVEY-INGV,ML,'2-3,2.1,3 km E Umbriatico (KR),earthquake
31150731,2022-05-20T00:00:04.380000,2022-05,37.746,15.075,5.1,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.4,4 km NW Milo (CT),earthquake
31151641,2022-05-20T02:37:35.650000,2022-05,40.9302,15.1663,11.9,SURVEY-INGV,ML,'2-3,2.3,1 km W Sant'Angelo dei Lombardi (AV),earthquake
31152331,2022-05-20T03:59:19.190000,2022-05,39.3527,16.9453,21.6,SURVEY-INGV,ML,'3-4,3.3,2 km E Umbriatico (KR),earthquake
31155361,2022-05-20T08:26:49.010000,2022-05,44.1398,11.5827,9,SURVEY-INGV,ML,'2-3,2.1,4 km NE Palazzuolo sul Senio (FI),earthquake
31156731,2022-05-20T09:47:13.680000,2022-05,42.4668,13.3193,13.5,SURVEY-INGV,ML,'2-3,2.2,3 km E Barete (AQ),earthquake
31159791,2022-05-20T13:49:43.240000,2022-05,38.5362,15.146,160.6,SURVEY-INGV,ML,'2-3,2.7,Isole Eolie (Messina),earthquake
31162011,2022-05-20T16:40:40.890000,2022-05,40.8095,14.098833,4,SURVEY-INGV-OV#SiSmi,Md,'2-3,2.1,Campi Flegrei,earthquake
31162531,2022-05-20T17:23:48.890000,2022-05,36.8527,13.888,14.2,SURVEY-INGV,ML,'2-3,2.2,Costa Agrigentina (Agrigento),earthquake
31165211,2022-05-21T00:09:48.760000,2022-05,39.115,16.513,10.1,SURVEY-INGV,ML,'2-3,2,8 km NE Panettieri (CS),earthquake
31167461,2022-05-21T05:58:36.670000,2022-05,39.7418,15.2988,291.6,SURVEY-INGV,ML,'2-3,2.4,"Golfo di Policastro (Salerno, Potenza)",earthquake
31168761,2022-05-21T07:35:00.270000,2022-05,42.8097,13.1642,10.1,SURVEY-INGV,ML,'2-3,2,6 km E Norcia (PG),earthquake
31172481,2022-05-21T11:42:08.260000,2022-05,39.6245,19.8723,36.9,SURVEY-INGV,ML,'2-3,2.4,"Confine Grecia-Albania (GRECIA, ALBANIA)",earthquake
31179791,2022-05-22T00:42:37.820000,2022-05,44.038,10.9123,9.7,SURVEY-INGV,ML,'2-3,2.8,10 km E San Marcello Pistoiese (PT),earthquake
31181891,2022-05-22T07:30:42.100000,2022-05,43.4232,12.4757,8.3,SURVEY-INGV,ML,'2-3,2.1,4 km SE Pietralunga (PG),earthquake
31186851,2022-05-22T12:28:15.820000,2022-05,38.7198,15.9488,50.4,SURVEY-INGV,ML,'2-3,2.4,"Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)",earthquake
31187421,2022-05-22T13:19:04.530000,2022-05,44.0415,10.9018,9.2,SURVEY-INGV,ML,'2-3,2.4,9 km E San Marcello Pistoiese (PT),earthquake
31193231,2022-05-22T23:43:43.490000,2022-05,39.6623,15.6443,253,SURVEY-INGV,ML,'2-3,2.4,Costa Calabra nord-occidentale (Cosenza),earthquake
31193781,2022-05-23T01:55:33.260000,2022-05,36.3988,15.476,19.4,BULLETIN-INGV,ML,'3-4,3.1,Mar Ionio Meridionale (MARE),earthquake
31198091,2022-05-23T08:19:18.240000,2022-05,37.2235,15.2588,9,SURVEY-INGV,ML,'2-3,2,Costa Siracusana (Siracusa),quarry blast
31199581,2022-05-23T10:27:34.430000,2022-05,38.4752,15.4332,133.4,SURVEY-INGV,ML,'2-3,2,Tirreno Meridionale (MARE),earthquake
